latitude,longitude,vehicle_type,junction_name,police_station,hours_blocked,CIS
12.9791782,77.5778895,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9790506,77.5783179,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9791782,77.5778895,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9791782,77.5778895,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9767485,77.5797216,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9609391,77.5122442,CAR,No Junction,Jnanabharathi,3.0,18.0
13.1842968,77.6797962,CAR,No Junction,Chikkajala,3.0,18.0
12.9735821,77.5783174,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9737996,77.5783297,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
13.1842933,77.679833,CAR,No Junction,Chikkajala,3.0,18.0
12.9790229,77.5796791,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
13.0487071,77.5555902,CAR,No Junction,Jalahalli,3.0,18.0
12.92717028883158,77.67931815236807,CAR,No Junction,Bellandur,3.0,18.0
12.9790648,77.5783091,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9776884,77.5770885,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9792617,77.5776133,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9792523,77.5771001,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9792523,77.5771001,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.979115,77.578675,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9791107,77.5786539,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.97906,77.5784733,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
13.0969593,77.5997301,CAR,No Junction,Yelahanka,3.0,18.0
12.9902901,77.5505447,CAR,"BTP170 - Dr. Bheem Rao Palace, Chord Road",Vijayanagara,3.0,18.0
13.0083284,77.554435,CAR,"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,3.0,18.0
12.9352387,77.6156703,CAR,BTP135 - UCO Bank Junction,Adugodi,3.0,18.0
12.916135,77.6519144,CAR,No Junction,HSR Layout,3.0,18.0
12.9137273,77.6068656,CAR,"BTP163 - 16th Main Road, BTM Layout",Mico Layout,3.0,18.0
12.9137329,77.6068683,CAR,"BTP163 - 16th Main Road, BTM Layout",Mico Layout,3.0,18.0
12.913489,77.6036081,CAR,No Junction,Mico Layout,3.0,18.0
12.9825108,77.5759667,CAR,BTP057 - Anand Rao Junction,High ground,3.0,18.0
12.9138746,77.6089909,CAR,"BTP163 - 16th Main Road, BTM Layout",Mico Layout,3.0,18.0
13.1836647,77.6795137,CAR,No Junction,Chikkajala,3.0,18.0
12.9138627,77.6090305,CAR,"BTP163 - 16th Main Road, BTM Layout",Mico Layout,3.0,18.0
12.9717406,77.7119969,CAR,No Junction,HAL Old Airport,3.0,18.0
13.035242,77.5890077,CAR,No Junction,Hebbala,3.0,18.0
12.9638261,77.577578,CAR,BTP082 - KR Market Junction,City Market,3.0,18.0
12.9779549,77.5776466,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9767754,77.5786215,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9739868,77.5784139,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
13.0182295,77.5586488,CAR,No Junction,Yeshwanthpura,3.0,18.0
12.8933633,77.6370217,CAR,No Junction,Hulimavu,3.0,18.0
12.9782695,77.5752927,CAR,BTP057 - Anand Rao Junction,Upparpet,3.0,18.0
12.978478,77.5752704,CAR,BTP057 - Anand Rao Junction,Upparpet,3.0,18.0
12.9786534,77.5751035,CAR,BTP057 - Anand Rao Junction,Upparpet,3.0,18.0
13.0081374,77.6941905,CAR,No Junction,K.R. Pura,3.0,18.0
12.9880505,77.5377958,CAR,BTP208 - Havanur Circle,Vijayanagara,3.0,18.0
12.9772949,77.5794303,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
13.0634461,77.5909711,CAR,No Junction,Kodigehalli,3.0,18.0
12.9177244,77.5835994,CAR,"BTP177 - Aurobindo Circle, ORR",Jayanagara,3.0,18.0
13.0215236,77.5517503,CAR,No Junction,Yeshwanthpura,3.0,18.0
12.9786254,77.5751354,CAR,BTP057 - Anand Rao Junction,Upparpet,3.0,18.0
12.9776426,77.5754152,CAR,BTP045 - Danvanthri Road Junction,Upparpet,3.0,18.0
12.9720476,77.6470448,CAR,No Junction,Jeevanbheemanagar,3.0,18.0
12.9041905,77.5124492,CAR,No Junction,Kengeri,3.0,18.0
13.0002412,77.5499406,CAR,BTP027 - Modi Bridge Junction,Malleshwaram,3.0,18.0
13.0081795,77.5552775,CAR,"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,3.0,18.0
12.9034665,77.7042968,CAR,No Junction,Bellandur,3.0,18.0
12.9620267,77.71653,CAR,No Junction,HAL Old Airport,3.0,18.0
13.0572357,77.547749,CAR,No Junction,Jalahalli,3.0,18.0
12.9654029,77.5774313,CAR,BTP082 - KR Market Junction,City Market,3.0,18.0
12.9276089,77.679959,CAR,No Junction,Bellandur,3.0,18.0
13.0004267,77.6771723,CAR,No Junction,Banaswadi,3.0,18.0
13.0088983,77.5266583,CAR,No Junction,Rajajinagar,3.0,18.0
12.9957518,77.6135482,CAR,No Junction,Pulikeshinagar(F.Town),3.0,18.0
12.9955316,77.6139127,CAR,No Junction,Pulikeshinagar(F.Town),3.0,18.0
12.9958408,77.6134534,CAR,No Junction,Pulikeshinagar(F.Town),3.0,18.0
13.0151716,77.5548251,CAR,No Junction,Malleshwaram,3.0,18.0
12.9712533,77.5969333,CAR,BTP063 - Siddalingaiah Circle,Cubbon Park,3.0,18.0
13.0084436,77.5543531,CAR,"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,3.0,18.0
12.95072,77.6895217,CAR,No Junction,HAL Old Airport,3.0,18.0
12.9539462,77.5432495,CAR,"BTP095 - Satellite Bus Stand, Mysore Road",Byatarayanapura,3.0,18.0
12.9640807,77.5767989,CAR,BTP082 - KR Market Junction,City Market,3.0,18.0
12.9774386,77.5789654,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.978703,77.5781826,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9791136,77.5781912,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9791869,77.5771763,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.979172,77.5773789,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9791819,77.5774085,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9790648,77.5783091,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9774287,77.5782162,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9774386,77.5789654,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9202902,77.6210661,CAR,BTP137 - Madiwala Traffic PS Junction,Madiwala,3.0,18.0
12.9202845,77.6210601,CAR,BTP137 - Madiwala Traffic PS Junction,Madiwala,3.0,18.0
12.9637755,77.5771304,CAR,BTP082 - KR Market Junction,City Market,3.0,18.0
12.9752084,77.5770901,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9753656,77.5761207,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9633677,77.5773788,CAR,BTP082 - KR Market Junction,City Market,3.0,18.0
12.9633677,77.5773788,CAR,BTP082 - KR Market Junction,City Market,3.0,18.0
12.9633677,77.5773788,CAR,BTP082 - KR Market Junction,City Market,3.0,18.0
12.9633677,77.5773788,CAR,BTP082 - KR Market Junction,City Market,3.0,18.0
12.9709312,77.5968335,CAR,BTP063 - Siddalingaiah Circle,Cubbon Park,3.0,18.0
12.9379025,77.6997787,CAR,No Junction,HAL Old Airport,3.0,18.0
12.9633677,77.5773788,CAR,BTP082 - KR Market Junction,City Market,3.0,18.0
12.9633677,77.5773788,CAR,BTP082 - KR Market Junction,City Market,3.0,18.0
12.9633237,77.5773998,CAR,BTP082 - KR Market Junction,City Market,3.0,18.0
12.9991341,77.5500238,CAR,BTP027 - Modi Bridge Junction,Malleshwaram,3.0,18.0
13.0183081,77.5586361,CAR,No Junction,Yeshwanthpura,3.0,18.0
13.0181843,77.5586227,CAR,No Junction,Yeshwanthpura,3.0,18.0
12.9924081,77.5889677,CAR,BTP032 - Windsor Circle,High ground,3.0,18.0
13.0109239,77.6977916,CAR,No Junction,K.R. Pura,3.0,18.0
12.9788647,77.5783121,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9738449,77.5782682,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9780421,77.5794691,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9783984,77.5794951,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9783984,77.5794951,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9772949,77.5794303,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9772949,77.5794303,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9772949,77.5794303,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9780421,77.5794691,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9761749,77.5782167,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9436846,77.5710847,CAR,BTP108 - Tagore Park Junction,Basavanagudi,3.0,18.0
12.8549284,77.6648111,CAR,No Junction,Electronic City,3.0,18.0
12.8553955,77.6642645,CAR,No Junction,Electronic City,3.0,18.0
12.855396,77.6642533,CAR,No Junction,Electronic City,3.0,18.0
12.9761319,77.5783118,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9659623,77.5776373,CAR,BTP082 - KR Market Junction,City Market,3.0,18.0
12.9659447,77.57763,CAR,BTP082 - KR Market Junction,City Market,3.0,18.0
12.9645891,77.5753252,CAR,"BTP083 - AS Char Street, Mysore Road",City Market,3.0,18.0
12.9784173,77.5787004,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9784173,77.5787004,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9784173,77.5787004,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9784173,77.5787004,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9784173,77.5787004,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9784173,77.5787004,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9781129,77.5789945,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9953048,77.666963,CAR,No Junction,Mahadevapura,3.0,18.0
12.9123716,77.633627,CAR,No Junction,HSR Layout,3.0,18.0
12.9773538,77.5913446,CAR,BTP041 - Gopal Gowda Circle,Cubbon Park,3.0,18.0
12.9328065,77.6141325,CAR,BTP140 - Madiwala Check Post,Adugodi,3.0,18.0
12.973851,77.5782409,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9738871,77.5782894,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.8795304,77.6394742,CAR,No Junction,Hulimavu,3.0,18.0
13.0084144,77.6955048,CAR,No Junction,K.R. Pura,3.0,18.0
12.9779384,77.5753752,CAR,BTP045 - Danvanthri Road Junction,Upparpet,3.0,18.0
12.9198178,77.5836131,CAR,"BTP191 - 40th Cross, 4th Main, Jayanagar",Jayanagara,3.0,18.0
12.9041867,77.5124996,CAR,No Junction,Kengeri,3.0,18.0
12.9825997,77.6107329,CAR,No Junction,Shivajinagar,3.0,18.0
12.9779249,77.5777061,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
13.06337,77.5912933,CAR,No Junction,Kodigehalli,3.0,18.0
13.0627183,77.58698,CAR,No Junction,Kodigehalli,3.0,18.0
13.0630317,77.5869383,CAR,No Junction,Kodigehalli,3.0,18.0
12.8933145,77.6373516,CAR,No Junction,HSR Layout,3.0,18.0
12.9791177,77.5781984,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9782356,77.579464,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
13.0584083,77.59152,CAR,No Junction,Kodigehalli,3.0,18.0
12.977506,77.5794969,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.984937,77.5560061,CAR,BTP061 - Bhashyam Circle,Magadi Road,3.0,18.0
12.9777209,77.5794712,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9777342,77.5794804,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9778743,77.5789551,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9786272,77.5775451,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
13.0080089,77.6943469,CAR,No Junction,K.R. Pura,3.0,18.0
12.97713,77.5764944,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
13.19188656,77.64717925,CAR,No Junction,Chikkajala,3.0,18.0
12.9842912,77.5540896,CAR,BTP061 - Bhashyam Circle,Magadi Road,3.0,18.0
12.911395813358652,77.55206187265586,CAR,No Junction,K.S. Layout,3.0,18.0
12.964585,77.5840239,CAR,"BTP080 - NR Road, SP Road Junction",Halasuru Gate,3.0,18.0
12.9880804,77.5914381,CAR,BTP034 - LRDE Junction,High ground,3.0,18.0
12.9996495,77.5835959,CAR,No Junction,Sadashivanagar,3.0,18.0
12.9738425,77.578298,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9786807,77.5782134,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9785936,77.578502,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.979275,77.5771847,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9791426,77.578183,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9704481,77.6475133,CAR,No Junction,Jeevanbheemanagar,3.0,18.0
13.00825911,77.69244375,CAR,No Junction,K.R. Pura,3.0,18.0
13.00825947,77.69244364,CAR,No Junction,K.R. Pura,3.0,18.0
13.184232,77.6797127,CAR,No Junction,Chikkajala,3.0,18.0
12.9217974,77.600087,CAR,BTP128 - Gorappanapalya Junction,Jayanagara,3.0,18.0
12.9790703,77.5792191,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9774083,77.5713367,CAR,BTP048 - Shanthala Junction,Upparpet,3.0,18.0
12.9100572,77.6268481,CAR,No Junction,Madiwala,3.0,18.0
12.9655785,77.5748009,CAR,"BTP083 - AS Char Street, Mysore Road",City Market,3.0,18.0
12.9220021,77.6001166,CAR,BTP128 - Gorappanapalya Junction,Jayanagara,3.0,18.0
12.9785003,77.5735308,CAR,BTP057 - Anand Rao Junction,Upparpet,3.0,18.0
12.9794155,77.5770952,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9804091,77.5797297,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9804383,77.5795075,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9794026,77.5771451,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9790176,77.5793916,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9789688,77.5807171,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.959075,77.5171217,CAR,No Junction,Byatarayanapura,3.0,18.0
12.95669,77.51966,CAR,No Junction,Byatarayanapura,3.0,18.0
12.9562083,77.519775,CAR,No Junction,Byatarayanapura,3.0,18.0
12.908546143308929,77.63254563,CAR,No Junction,HSR Layout,3.0,18.0
13.008192,77.5548713,CAR,"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,3.0,18.0
12.908546143308929,77.63254563,CAR,No Junction,HSR Layout,3.0,18.0
12.9840442,77.6036891,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9266843,77.6786303,CAR,No Junction,Bellandur,3.0,18.0
13.0710917,77.5880266,CAR,No Junction,Kodigehalli,3.0,18.0
12.990307,77.5932447,CAR,No Junction,High ground,3.0,18.0
13.0082583,77.6938876,CAR,No Junction,K.R. Pura,3.0,18.0
12.9166131,77.6381072,CAR,No Junction,HSR Layout,3.0,18.0
12.9250451,77.6338875,CAR,No Junction,Adugodi,3.0,18.0
12.9172971,77.638081,CAR,No Junction,HSR Layout,3.0,18.0
12.9924588,77.5892363,CAR,BTP032 - Windsor Circle,High ground,3.0,18.0
12.9734221,77.5782111,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9734221,77.5782111,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9787484,77.5750459,CAR,BTP057 - Anand Rao Junction,Upparpet,3.0,18.0
12.9568262,77.7009967,CAR,No Junction,HAL Old Airport,3.0,18.0
12.9765794,77.5774469,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9720459355444,77.5377814,CAR,BTP028 - Vijayanagar Bus Stand Junction,Vijayanagara,3.0,18.0
12.8923317,77.6376633,CAR,No Junction,Hulimavu,3.0,18.0
12.992455,77.5894349,CAR,No Junction,High ground,3.0,18.0
12.8930734,77.637152,CAR,No Junction,Hulimavu,3.0,18.0
12.9525725,77.5908403,CAR,BTP121 - KH Circle,Wilson Garden,3.0,18.0
12.9520848,77.5907453,CAR,BTP121 - KH Circle,Wilson Garden,3.0,18.0
13.0272267,77.5777167,CAR,No Junction,Kodigehalli,3.0,18.0
13.0268611,77.5439681,CAR,No Junction,Yeshwanthpura,3.0,18.0
12.9064471,77.6296518,CAR,No Junction,HSR Layout,3.0,18.0
12.9537645,77.5436869,CAR,"BTP095 - Satellite Bus Stand, Mysore Road",Byatarayanapura,3.0,18.0
13.0056794,77.5803255,CAR,No Junction,Sadashivanagar,3.0,18.0
13.0053392,77.5807619,CAR,No Junction,Sadashivanagar,3.0,18.0
13.0053736,77.5807733,CAR,No Junction,Sadashivanagar,3.0,18.0
12.9752623,77.5763662,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9754332,77.5762853,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.966997,77.6092291,CAR,No Junction,Ashok Nagar,3.0,18.0
12.9801804,77.5553798,CAR,"BTP062 - Basava Mantapa, Dr. Rajkumar Road",Magadi Road,3.0,18.0
12.9672701,77.6085554,CAR,No Junction,Ashok Nagar,3.0,18.0
13.0086327,77.6963399,CAR,No Junction,K.R. Pura,3.0,18.0
12.916213,77.6380738,CAR,No Junction,HSR Layout,3.0,18.0
12.9176833,77.638145,CAR,No Junction,HSR Layout,3.0,18.0
12.9702185,77.642002,CAR,No Junction,Jeevanbheemanagar,3.0,18.0
12.9840943,77.6039269,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9754852,77.5789603,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9760268,77.5829775,CAR,BTP038 - Mysore Bank Junction,Upparpet,3.0,18.0
12.9845007,77.6050504,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9876195,77.5741331,CAR,No Junction,Sheshadripuram,3.0,18.0
12.9773452,77.5772739,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9773452,77.5772739,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9773452,77.5772739,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9775777,77.5772849,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9775683,77.5770292,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9775683,77.5770292,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.984491,77.6050544,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9721857,77.6536126,CAR,No Junction,Jeevanbheemanagar,3.0,18.0
13.0060109,77.6866164,CAR,No Junction,K.R. Pura,3.0,18.0
13.0059424,77.6862665,CAR,No Junction,K.R. Pura,3.0,18.0
13.0063799,77.6870335,CAR,No Junction,K.R. Pura,3.0,18.0
12.975365,77.575765,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.975365,77.575765,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9753762,77.5757592,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
13.1837597,77.679526,CAR,No Junction,Chikkajala,3.0,18.0
12.9759728,77.5757854,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9780143,77.5785028,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9768448,77.5786075,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9767642,77.5786611,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9764986,77.5786737,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
13.0082103,77.6958223,CAR,No Junction,K.R. Pura,3.0,18.0
12.9753151,77.5772148,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
12.9537296,77.543113,CAR,"BTP095 - Satellite Bus Stand, Mysore Road",Byatarayanapura,3.0,18.0
13.0084969,77.5489782,CAR,BTP023 - Mahalaxmi Layout Entrance,Malleshwaram,3.0,18.0
12.9774287,77.5782162,CAR,BTP044 - Sagar Theatre Junction,Upparpet,3.0,18.0
13.0060883,77.6864389,CAR,No Junction,K.R. Pura,3.0,18.0
12.9824205,77.6118308,CAR,No Junction,Shivajinagar,3.0,18.0
12.9841024,77.6039686,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9824205,77.6118308,CAR,No Junction,Shivajinagar,3.0,18.0
12.9840962,77.6040025,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9986067,77.61417,CAR,No Junction,Pulikeshinagar(F.Town),3.0,18.0
12.9986217,77.614025,CAR,No Junction,Pulikeshinagar(F.Town),3.0,18.0
12.978689,77.5795024,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9542833,77.5856017,CAR,BTP120 - Lalbagh Main Gate Junction,Wilson Garden,3.0,18.0
12.9573067,77.5191717,CAR,No Junction,Byatarayanapura,3.0,18.0
12.9569817,77.5194533,CAR,No Junction,Byatarayanapura,3.0,18.0
12.911395813358652,77.55206187265586,CAR,No Junction,K.S. Layout,3.0,18.0
12.911395813358652,77.55206187265586,CAR,No Junction,K.S. Layout,3.0,18.0
12.9649131,77.5389972,CAR,"BTP016 - 5th Main Road, RPC Layout",Vijayanagara,3.0,18.0
12.9655376,77.5369636,CAR,"BTP016 - 5th Main Road, RPC Layout",Vijayanagara,3.0,18.0
12.952002,77.5206451,CAR,No Junction,Byatarayanapura,3.0,18.0
12.9823648,77.6035118,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9822498,77.6035016,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.978589,77.5786289,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9701506,77.6420187,CAR,No Junction,Jeevanbheemanagar,3.0,18.0
12.9753365,77.5757879,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.9702527,77.6426818,CAR,No Junction,Jeevanbheemanagar,3.0,18.0
12.974241,77.6238729,CAR,No Junction,Halasur,3.0,18.0
12.9513129,77.6999035,CAR,No Junction,HAL Old Airport,3.0,18.0
13.0083613,77.695684,CAR,No Junction,K.R. Pura,3.0,18.0
12.9724969,77.7115084,CAR,No Junction,Mahadevapura,3.0,18.0
12.979925,77.575165,CAR,BTP057 - Anand Rao Junction,Upparpet,3.0,18.0
12.9825937,77.6033994,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9840249,77.6053241,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
12.9702644,77.6427561,CAR,No Junction,Jeevanbheemanagar,3.0,18.0
12.9714285,77.7120395,CAR,No Junction,HAL Old Airport,3.0,18.0
12.9335135,77.6155595,CAR,BTP140 - Madiwala Check Post,Adugodi,3.0,18.0
12.9410917,77.5851117,CAR,No Junction,Wilson Garden,3.0,18.0
12.9824317,77.603345,CAR,BTP211 - Central Street Junction,Shivajinagar,3.0,18.0
13.0502293,77.5927239,CAR,No Junction,Kodigehalli,3.0,18.0
12.9789882,77.6951943,CAR,No Junction,Mahadevapura,3.0,18.0
12.9777979,77.5776929,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9931758,77.5527864,CAR,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",Rajajinagar,3.0,18.0
12.9780443,77.5774137,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
13.0504669,77.5927769,CAR,No Junction,Kodigehalli,3.0,18.0
12.9791156,77.5785053,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9790654,77.5792295,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9814652,77.6308448,CAR,No Junction,Halasur,3.0,18.0
12.9815376,77.6286424,CAR,No Junction,Halasur,3.0,18.0
12.9790905,77.5794091,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9240237,77.6183794,CAR,BTP137 - Madiwala Traffic PS Junction,Madiwala,3.0,18.0
12.9796057,77.5926689,CAR,BTP047 - Vidhan Soudha Metro Station,Cubbon Park,3.0,18.0
12.9789435,77.5920932,CAR,BTP047 - Vidhan Soudha Metro Station,Cubbon Park,3.0,18.0
12.978954,77.5921318,CAR,BTP047 - Vidhan Soudha Metro Station,Cubbon Park,3.0,18.0
13.0081089,77.695616,CAR,No Junction,K.R. Pura,3.0,18.0
12.9000265,77.6754142,CAR,No Junction,Bellandur,3.0,18.0
12.9755476,77.5760336,CAR,BTP040 - Elite Junction,Upparpet,3.0,18.0
12.943059,77.5710764,CAR,BTP108 - Tagore Park Junction,Basavanagudi,3.0,18.0
12.9791615,77.578099,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9117233,77.6262417,CAR,No Junction,HSR Layout,3.0,18.0
12.943059,77.5710764,CAR,BTP108 - Tagore Park Junction,Basavanagudi,3.0,18.0
12.943059,77.5710764,CAR,BTP108 - Tagore Park Junction,Basavanagudi,3.0,18.0
12.943059,77.5710764,CAR,BTP108 - Tagore Park Junction,Basavanagudi,3.0,18.0
12.9267245,77.6166682,CAR,BTP138 - Sarjapur Road Check Post,Madiwala,3.0,18.0
12.9732801,77.6222726,CAR,No Junction,Halasur,3.0,18.0
12.9738589,77.6232337,CAR,No Junction,Halasur,3.0,18.0
12.9740035,77.6235932,CAR,No Junction,Halasur,3.0,18.0
13.050295,77.5927103,CAR,No Junction,Kodigehalli,3.0,18.0
12.9299596,77.6852859,CAR,No Junction,HAL Old Airport,3.0,18.0
12.9788729,77.5795233,CAR,BTP058 - Subbanna Junction,Upparpet,3.0,18.0
12.9640077,77.5510541,CAR,No Junction,Magadi Road,3.0,18.0
12.9581973,77.5191727,CAR,No Junction,Byatarayanapura,3.0,18.0
13.0055467,77.5687896,CAR,No Junction,Malleshwaram,3.0,18.0
12.9930474,77.5541626,CAR,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",Rajajinagar,3.0,18.0
12.8932223,77.637037,CAR,No Junction,Hulimavu,3.0,18.0
13.0081839,77.554761,CAR,"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,3.0,18.0
